YEAR,MO,DY,HR,SRAD,WS,TM,HU
2024,7,7,16,193.15,3.22,34.78,18.01
2024,7,7,17,88.93,3.13,33.39,18.85
2024,7,7,18,14.62,3.01,31.4,20.32
2024,7,7,19,0.0,3.74,29.95,20.49
2024,7,7,20,0.0,4.59,29.07,20.53
2024,7,7,21,0.0,4.71,28.4,20.74
2024,7,7,22,0.0,4.68,27.92,20.71
2024,7,7,23,0.0,4.87,27.59,20.49
2024,7,8,0,0.0,4.63,27.2,20.47
2024,7,8,1,0.0,4.19,26.89,20.55
2024,7,8,2,0.0,3.45,26.61,20.63
2024,7,8,3,0.0,2.7,26.38,20.71
2024,7,8,4,0.0,2.21,26.14,20.76
2024,7,8,5,11.12,2.41,26.13,20.69
2024,7,8,6,77.1,2.55,27.05,20.64
2024,7,8,7,184.62,2.14,29.17,19.93
2024,7,8,8,344.02,1.32,31.16,19.33
2024,7,8,9,511.8,1.24,32.53,19.37
2024,7,8,10,627.2,1.98,33.61,19.58
2024,7,8,11,794.7,2.6,34.37,19.72
2024,7,8,12,747.6,3.01,34.91,19.82
2024,7,8,13,534.53,3.26,35.17,19.86
2024,7,8,14,393.88,3.33,35.06,19.86
2024,7,8,15,220.82,3.27,34.5,19.95
2024,7,8,16,145.9,3.36,33.6,20.04
2024,7,8,17,71.25,3.18,32.25,20.81
2024,7,8,18,11.1,2.92,30.64,21.68
2024,7,8,19,0.0,2.96,29.48,22.06
2024,7,8,20,0.0,3.13,28.79,22.13
2024,7,8,21,0.0,3.06,28.17,22.27
2024,7,8,22,0.0,3.13,27.68,22.3
2024,7,8,23,0.0,3.31,27.3,22.1
2024,7,9,0,0.0,3.39,26.94,21.77
2024,7,9,1,0.0,3.16,26.61,21.41
2024,7,9,2,0.0,2.65,26.33,21.08
2024,7,9,3,0.0,2.06,26.13,20.85
2024,7,9,4,0.0,1.79,25.97,20.68
2024,7,9,5,15.05,2.42,25.92,20.48
2024,7,9,6,95.38,3.18,26.22,20.12
2024,7,9,7,212.05,3.26,27.08,19.33
2024,7,9,8,353.35,3.18,28.81,18.72
2024,7,9,9,577.25,3.44,31.07,18.21
2024,7,9,10,739.15,3.71,32.82,18.07
2024,7,9,11,881.38,3.94,33.88,18.27
2024,7,9,12,886.35,4.17,34.44,18.51
2024,7,9,13,807.47,4.24,34.64,18.74
2024,7,9,14,638.2,3.92,34.48,18.96
2024,7,9,15,447.38,3.38,34.08,19.17
2024,7,9,16,278.58,2.95,33.5,19.24
2024,7,9,17,139.73,2.53,32.48,19.71
2024,7,9,18,26.95,2.11,30.99,20.93
2024,7,9,19,0.0,2.0,29.67,21.72
2024,7,9,20,0.0,2.11,29.08,21.59
2024,7,9,21,0.0,2.15,28.62,21.52
2024,7,9,22,0.0,2.1,28.24,21.51
2024,7,9,23,0.0,1.97,27.92,21.55
2024,7,10,0,0.0,1.83,27.66,21.58
2024,7,10,1,0.0,1.67,27.42,21.62
2024,7,10,2,0.0,1.57,27.23,21.63
2024,7,10,3,0.0,1.5,27.03,21.65
2024,7,10,4,0.0,1.44,26.84,21.67
2024,7,10,5,17.23,1.66,27.07,21.74
2024,7,10,6,128.02,1.93,28.11,21.79
2024,7,10,7,294.25,2.04,30.31,21.49
2024,7,10,8,493.8,2.08,32.28,21.39
2024,7,10,9,639.1,1.89,33.77,21.2
2024,7,10,10,741.1,1.7,34.97,20.84
2024,7,10,11,745.2,1.64,35.93,20.4
2024,7,10,12,691.03,1.59,36.26,19.87
2024,7,10,13,530.92,1.45,36.39,19.48
2024,7,10,14,409.65,1.25,36.2,19.22
2024,7,10,15,352.55,1.12,35.91,19.03
2024,7,10,16,181.15,1.21,35.28,18.88
2024,7,10,17,74.25,1.48,34.41,19.52
2024,7,10,18,5.65,1.76,32.87,20.93
2024,7,10,19,0.0,2.18,31.31,21.51
2024,7,10,20,0.0,2.85,30.55,20.81
2024,7,10,21,0.0,3.6,30.02,20.45
2024,7,10,22,0.0,3.95,29.51,20.49
2024,7,10,23,0.0,3.97,29.02,20.67
2024,7,11,0,0.0,3.92,28.63,20.8
2024,7,11,1,0.0,3.93,28.35,20.84
2024,7,11,2,0.0,3.92,28.15,20.81
2024,7,11,3,0.0,4.05,27.96,20.71
2024,7,11,4,0.0,5.09,27.85,20.32
2024,7,11,5,15.25,6.5,27.81,19.94
2024,7,11,6,116.7,6.61,28.13,20.16
2024,7,11,7,281.3,6.88,29.03,20.3
2024,7,11,8,482.05,7.14,30.35,20.41
2024,7,11,9,650.2,6.78,31.7,20.65
2024,7,11,10,781.8,6.14,32.9,20.96
2024,7,11,11,839.75,5.49,33.62,21.2
2024,7,11,12,812.2,5.06,34.03,21.36
2024,7,11,13,781.7,4.84,34.16,21.46
2024,7,11,14,639.2,4.76,34.0,21.64
2024,7,11,15,470.27,4.68,33.73,21.98
2024,7,11,16,270.45,4.25,33.09,22.63
2024,7,11,17,117.22,3.6,32.04,23.55
2024,7,11,18,19.85,3.14,30.7,23.87
2024,7,11,19,0.0,3.31,29.94,23.39
2024,7,11,20,0.0,3.54,29.55,22.98
2024,7,11,21,0.0,3.78,29.1,22.58
2024,7,11,22,0.0,4.1,28.6,22.16
2024,7,11,23,0.0,4.48,28.09,21.71
2024,7,12,0,0.0,4.89,27.57,21.27
2024,7,12,1,0.0,5.09,27.1,20.89
2024,7,12,2,0.0,5.05,26.7,20.6
2024,7,12,3,0.0,4.79,26.42,20.42
2024,7,12,4,0.0,5.45,26.32,20.21
2024,7,12,5,12.65,5.52,26.39,20.27
2024,7,12,6,100.2,5.86,27.36,20.71
2024,7,12,7,245.5,6.08,28.98,21.17
2024,7,12,8,436.08,6.43,30.7,21.53
2024,7,12,9,613.17,6.45,32.24,21.67
2024,7,12,10,763.65,5.99,33.41,21.65
2024,7,12,11,830.92,5.08,34.31,21.6
2024,7,12,12,848.65,4.07,34.65,21.47
2024,7,12,13,758.33,3.31,34.79,21.26
2024,7,12,14,666.12,2.64,34.67,20.97
2024,7,12,15,433.65,1.89,34.57,20.92
2024,7,12,16,271.9,1.21,34.45,20.57
2024,7,12,17,125.53,0.49,33.85,20.79
2024,7,12,18,19.8,0.5,32.98,20.98
2024,7,12,19,0.0,1.32,31.44,23.42
2024,7,12,20,0.0,1.96,30.35,23.28
2024,7,12,21,0.0,2.47,29.47,22.51
2024,7,12,22,0.0,2.96,28.74,21.9
2024,7,12,23,0.0,3.34,28.13,21.73
2024,7,13,0,0.0,3.47,27.59,21.73
2024,7,13,1,0.0,2.96,27.13,21.82
2024,7,13,2,0.0,2.04,26.83,21.96
2024,7,13,3,0.0,1.64,26.71,21.99
2024,7,13,4,0.0,1.96,26.67,21.86
2024,7,13,5,10.6,2.95,26.84,21.65
2024,7,13,6,82.88,4.25,27.44,21.58
2024,7,13,7,196.45,5.42,28.28,21.35
2024,7,13,8,326.8,6.05,29.39,21.16
2024,7,13,9,580.55,5.79,30.62,21.05
2024,7,13,10,600.12,5.65,32.25,20.88
2024,7,13,11,740.05,5.56,33.74,20.46
2024,7,13,12,629.47,5.34,34.48,19.8
2024,7,13,13,454.6,5.03,34.85,19.3
2024,7,13,14,373.02,4.52,34.86,19.03
2024,7,13,15,362.02,4.09,34.48,18.74
2024,7,13,16,228.4,3.59,33.54,18.81
2024,7,13,17,103.18,2.75,32.34,19.62
2024,7,13,18,18.12,1.88,30.87,20.97
2024,7,13,19,0.0,1.21,29.96,21.8
2024,7,13,20,0.0,0.63,29.69,21.64
2024,7,13,21,0.0,0.07,29.48,21.2
2024,7,13,22,0.0,0.44,29.17,21.01
2024,7,13,23,0.0,0.84,28.68,21.17
2024,7,14,0,0.0,1.12,28.19,21.39
2024,7,14,1,0.0,1.23,27.82,21.38
2024,7,14,2,0.0,1.23,27.59,21.29
2024,7,14,3,0.0,1.22,27.39,21.15
2024,7,14,4,0.0,1.2,27.25,20.95
2024,7,14,5,12.25,1.18,27.51,21.07
2024,7,14,6,89.68,1.57,29.37,20.26
2024,7,14,7,197.02,1.87,31.7,19.08
2024,7,14,8,336.23,1.77,33.06,18.7
2024,7,14,9,518.45,1.49,33.84,18.49
2024,7,14,10,646.15,1.2,34.66,18.35
2024,7,14,11,660.85,0.83,35.37,18.14
2024,7,14,12,625.5,0.52,35.89,17.88
2024,7,14,13,621.67,0.41,36.17,17.59
2024,7,14,14,524.58,0.37,36.17,17.28
2024,7,14,15,441.52,0.48,36.04,17.06
2024,7,14,16,273.6,0.63,35.67,17.07
2024,7,14,17,119.75,0.68,35.08,17.46
2024,7,14,18,20.08,0.76,33.82,18.9
2024,7,14,19,0.0,1.22,32.29,20.89
2024,7,14,20,0.0,1.86,30.95,21.29
2024,7,14,21,0.0,2.28,29.9,20.7
2024,7,14,22,0.0,2.47,29.15,20.37
2024,7,14,23,0.0,2.46,28.56,20.34
2024,7,15,0,0.0,2.3,28.08,20.45
2024,7,15,1,0.0,2.1,27.63,20.57
2024,7,15,2,0.0,1.8,27.31,20.69
2024,7,15,3,0.0,1.45,27.05,20.78
2024,7,15,4,0.0,1.13,26.92,20.7
2024,7,15,5,15.85,1.23,27.05,20.6
2024,7,15,6,115.43,2.36,27.94,20.45
2024,7,15,7,252.15,2.92,30.08,20.09
2024,7,15,8,428.88,3.32,31.45,19.94
2024,7,15,9,663.78,3.69,32.12,20.31
2024,7,15,10,848.25,4.06,32.7,20.45
2024,7,15,11,831.85,4.23,33.2,20.54
2024,7,15,12,740.67,4.22,33.56,20.61
2024,7,15,13,719.12,4.11,33.73,20.62
2024,7,15,14,559.28,4.03,33.76,20.6
2024,7,15,15,382.55,3.89,33.54,20.58
2024,7,15,16,242.5,3.72,33.05,20.48
2024,7,15,17,110.12,3.19,31.96,21.11
2024,7,15,18,18.62,2.58,30.4,22.15
2024,7,15,19,0.0,2.37,29.35,22.37
2024,7,15,20,0.0,2.44,28.84,22.16
2024,7,15,21,0.0,2.41,28.38,22.03
2024,7,15,22,0.0,2.3,27.99,21.93
2024,7,15,23,0.0,2.13,27.64,21.83
2024,7,16,0,0.0,1.95,27.33,21.71
2024,7,16,1,0.0,1.9,27.06,21.52
2024,7,16,2,0.0,2.0,26.78,21.28
2024,7,16,3,0.0,2.25,26.56,21.03
2024,7,16,4,0.0,2.68,26.37,20.81
2024,7,16,5,13.77,3.46,26.38,20.68
2024,7,16,6,97.43,4.09,27.15,20.89
2024,7,16,7,214.15,4.52,29.07,20.7
2024,7,16,8,370.6,4.83,30.57,20.34
2024,7,16,9,552.88,4.57,31.75,20.23
2024,7,16,10,735.92,4.34,32.86,20.33
2024,7,16,11,882.72,4.35,33.68,20.51
2024,7,16,12,844.7,4.47,34.25,20.67
2024,7,16,13,820.53,4.63,34.59,20.71
2024,7,16,14,719.67,4.73,34.62,20.7
2024,7,16,15,577.95,4.69,34.38,20.72
2024,7,16,16,373.7,4.58,33.75,20.65
2024,7,16,17,159.0,4.0,32.56,21.2
2024,7,16,18,19.35,2.88,30.7,22.23
2024,7,16,19,0.0,2.57,29.51,22.28
2024,7,16,20,0.0,2.6,28.96,22.11
2024,7,16,21,0.0,2.7,28.53,21.95
2024,7,16,22,0.0,2.9,28.18,21.76
2024,7,16,23,0.0,3.05,27.81,21.58
2024,7,17,0,0.0,3.15,27.44,21.4
2024,7,17,1,0.0,3.29,27.11,21.23
2024,7,17,2,0.0,3.5,26.73,21.1
2024,7,17,3,0.0,3.72,26.4,21.02
2024,7,17,4,0.0,3.64,26.14,21.05
2024,7,17,5,14.7,3.87,26.22,21.16
2024,7,17,6,132.15,4.39,27.43,21.43
2024,7,17,7,312.85,4.87,29.38,21.51
2024,7,17,8,541.33,4.89,31.28,21.14
2024,7,17,9,719.83,4.59,32.61,20.96
2024,7,17,10,852.33,4.53,33.65,20.94
2024,7,17,11,910.5,4.55,34.41,20.87
2024,7,17,12,856.78,4.55,34.94,20.75
2024,7,17,13,762.1,4.44,35.31,20.62
2024,7,17,14,600.65,4.2,35.27,20.52
2024,7,17,15,430.83,3.96,35.04,20.42
2024,7,17,16,259.48,3.78,34.47,20.31
2024,7,17,17,126.7,3.16,33.27,20.93
2024,7,17,18,22.17,2.29,31.65,22.24
2024,7,17,19,0.0,1.95,30.56,22.7
2024,7,17,20,0.0,1.96,30.0,22.59
2024,7,17,21,0.0,2.14,29.39,22.32
2024,7,17,22,0.0,2.37,28.81,22.06
2024,7,17,23,0.0,2.47,28.27,21.91
2024,7,18,0,0.0,2.37,27.75,21.85
2024,7,18,1,0.0,2.28,27.35,21.79
2024,7,18,2,0.0,1.84,27.03,21.81
2024,7,18,3,0.0,1.38,26.79,21.83
2024,7,18,4,0.0,1.21,26.61,21.8
2024,7,18,5,12.82,1.56,26.83,21.84
2024,7,18,6,113.8,1.96,28.16,21.87
2024,7,18,7,282.98,1.6,30.48,21.58
2024,7,18,8,472.05,1.26,32.36,21.52
2024,7,18,9,646.45,1.32,33.68,21.59
2024,7,18,10,762.95,1.6,34.55,21.57
2024,7,18,11,765.17,1.9,35.24,21.42
2024,7,18,12,689.83,2.17,35.66,21.21
2024,7,18,13,218.12,2.48,35.86,21.04
2024,7,18,14,61.95,2.59,35.47,21.16
2024,7,18,15,87.07,2.64,34.99,21.34
2024,7,18,16,59.35,2.73,34.27,21.43
2024,7,18,17,32.1,2.58,33.24,22.03
2024,7,18,18,7.18,2.3,31.83,22.77
2024,7,18,19,0.0,2.17,30.71,23.06
2024,7,18,20,0.0,2.35,30.07,22.81
2024,7,18,21,0.0,2.48,29.51,22.61
2024,7,18,22,0.0,2.49,28.99,22.46
2024,7,18,23,0.0,2.27,28.52,22.39
2024,7,19,0,0.0,1.95,28.12,22.34
2024,7,19,1,0.0,1.71,27.76,22.25
2024,7,19,2,0.0,1.38,27.48,22.23
2024,7,19,3,0.0,1.07,27.35,22.23
2024,7,19,4,0.0,0.81,27.35,22.07
2024,7,19,5,12.57,0.62,27.6,21.97
2024,7,19,6,112.2,0.45,29.28,21.53
2024,7,19,7,271.25,0.25,31.34,21.05
2024,7,19,8,473.0,0.82,32.65,20.56
2024,7,19,9,665.05,1.38,33.67,20.33
2024,7,19,10,805.47,1.88,34.58,20.17
2024,7,19,11,866.5,2.34,35.28,20.02
2024,7,19,12,851.28,2.67,35.8,19.87
2024,7,19,13,773.83,2.97,35.93,19.67
2024,7,19,14,640.5,3.27,35.79,19.58
2024,7,19,15,462.95,3.53,35.51,19.3
2024,7,19,16,279.1,3.65,34.78,19.07
2024,7,19,17,128.5,3.29,33.51,19.65
2024,7,19,18,17.45,2.7,31.67,20.81
2024,7,19,19,0.0,2.54,30.37,20.95
2024,7,19,20,0.0,2.56,29.71,20.89
2024,7,19,21,0.0,2.56,29.24,20.94
2024,7,19,22,0.0,2.52,28.81,21.07
2024,7,19,23,0.0,2.46,28.43,21.22
2024,7,20,0,0.0,2.42,28.04,21.31
2024,7,20,1,0.0,2.46,27.65,21.38
2024,7,20,2,0.0,2.39,27.31,21.47
2024,7,20,3,0.0,2.3,27.06,21.54
2024,7,20,4,0.0,2.31,26.89,21.56
2024,7,20,5,11.7,2.58,26.9,21.57
2024,7,20,6,114.22,2.99,27.43,21.66
2024,7,20,7,280.0,3.05,28.76,21.57
2024,7,20,8,494.27,3.07,30.76,21.26
2024,7,20,9,680.15,2.64,32.49,20.9
2024,7,20,10,808.62,2.46,33.43,20.65
2024,7,20,11,895.2,2.49,34.0,20.39
2024,7,20,12,890.58,2.54,34.32,20.13
2024,7,20,13,757.08,2.4,34.49,19.89
2024,7,20,14,711.7,2.09,34.6,19.68
2024,7,20,15,518.28,1.85,34.61,19.52
2024,7,20,16,321.8,1.85,34.31,19.48
2024,7,20,17,145.88,1.87,33.56,20.02
2024,7,20,18,21.08,1.72,32.13,21.26
2024,7,20,19,0.0,1.8,30.9,22.1
2024,7,20,20,0.0,1.87,30.38,21.93
2024,7,20,21,0.0,1.87,29.96,21.79
2024,7,20,22,0.0,1.9,29.54,21.58
2024,7,20,23,0.0,1.9,29.09,21.39
2024,7,21,0,0.0,1.91,28.68,21.23
2024,7,21,1,0.0,1.87,28.3,21.17
2024,7,21,2,0.0,1.76,28.0,21.16
2024,7,21,3,0.0,1.56,27.68,21.19
2024,7,21,4,0.0,1.32,27.44,21.26
2024,7,21,5,12.32,1.68,27.42,21.16
2024,7,21,6,98.75,2.57,28.11,21.14
2024,7,21,7,217.68,3.19,30.11,20.7
2024,7,21,8,355.67,3.74,31.91,20.36
2024,7,21,9,566.17,3.8,33.23,20.51
2024,7,21,10,679.22,3.6,34.39,20.68
2024,7,21,11,793.5,3.36,35.28,20.79
2024,7,21,12,837.15,3.16,36.02,20.8
2024,7,21,13,679.75,3.01,36.48,20.67
2024,7,21,14,498.8,2.96,36.61,20.46
2024,7,21,15,433.23,2.97,36.27,20.28
2024,7,21,16,265.55,2.98,35.57,19.85
2024,7,21,17,119.62,2.78,34.33,20.34
2024,7,21,18,17.3,2.35,32.43,21.54
2024,7,21,19,0.0,2.39,31.18,21.7
2024,7,21,20,0.0,2.6,30.55,21.48
2024,7,21,21,0.0,2.71,30.03,21.36
2024,7,21,22,0.0,2.83,29.56,21.3
2024,7,21,23,0.0,3.04,29.11,21.33
2024,7,22,0,0.0,3.28,28.66,21.46
2024,7,22,1,0.0,3.54,28.18,21.64
2024,7,22,2,0.0,3.54,27.77,21.82
2024,7,22,3,0.0,3.11,27.46,21.91
2024,7,22,4,0.0,2.54,27.2,21.92
2024,7,22,5,11.38,2.54,27.19,21.9
2024,7,22,6,107.2,2.96,28.34,21.67
2024,7,22,7,260.33,3.21,30.48,21.22
2024,7,22,8,456.6,2.99,32.46,21.07
2024,7,22,9,652.35,2.57,33.87,21.14
2024,7,22,10,777.08,2.2,34.89,21.24
2024,7,22,11,829.9,2.0,35.52,21.23
2024,7,22,12,757.8,1.99,36.14,21.21
2024,7,22,13,711.62,2.13,36.46,21.09
2024,7,22,14,488.8,2.41,36.25,20.99
2024,7,22,15,388.85,2.6,35.63,20.98
2024,7,22,16,242.77,2.73,34.89,20.97
2024,7,22,17,114.05,2.72,33.81,21.69
2024,7,22,18,19.02,2.55,32.17,22.69
2024,7,22,19,0.0,2.79,31.05,22.62
2024,7,22,20,0.0,2.98,30.44,22.31
2024,7,22,21,0.0,2.79,29.88,22.38
2024,7,22,22,0.0,2.6,29.39,22.54
2024,7,22,23,0.0,2.41,28.94,22.69
2024,7,23,0,0.0,2.15,28.58,22.88
2024,7,23,1,0.0,2.02,28.31,23.01
2024,7,23,2,0.0,1.94,28.13,23.11
2024,7,23,3,0.0,1.88,28.0,23.21
2024,7,23,4,0.0,1.96,27.87,23.23
2024,7,23,5,9.57,2.35,28.01,23.27
2024,7,23,6,83.18,3.01,29.02,23.27
2024,7,23,7,182.75,3.0,30.74,22.97
2024,7,23,8,350.62,2.75,32.43,22.66
2024,7,23,9,435.83,2.49,33.39,22.41
2024,7,23,10,522.35,2.49,34.08,21.97
2024,7,23,11,556.03,2.59,34.68,21.58
2024,7,23,12,616.83,2.59,35.05,21.44
2024,7,23,13,441.98,2.33,34.77,21.39
2024,7,23,14,263.05,2.04,34.38,21.4
2024,7,23,15,170.38,1.78,34.1,21.36
2024,7,23,16,106.3,1.41,33.71,21.56
2024,7,23,17,51.67,1.21,33.22,21.92
2024,7,23,18,8.43,1.15,32.37,22.4
2024,7,23,19,0.0,1.23,31.66,22.77
2024,7,23,20,0.0,1.39,30.96,23.66
2024,7,23,21,0.0,1.63,30.41,23.67
2024,7,23,22,0.0,1.97,29.85,23.61
2024,7,23,23,0.0,2.36,29.33,23.31
2024,7,24,0,0.0,2.85,28.86,23.0
2024,7,24,1,0.0,3.19,28.44,22.69
2024,7,24,2,0.0,3.39,28.05,22.39
2024,7,24,3,0.0,3.66,27.74,22.07
2024,7,24,4,0.0,3.91,27.45,21.78
2024,7,24,5,4.0,4.06,27.31,21.61
2024,7,24,6,49.88,4.54,27.96,21.65
2024,7,24,7,115.1,5.11,29.58,21.33
2024,7,24,8,199.1,5.31,31.45,21.12
2024,7,24,9,310.6,4.78,32.91,21.34
2024,7,24,10,381.17,4.2,34.01,21.45
2024,7,24,11,390.4,3.72,34.75,21.39
2024,7,24,12,402.45,3.47,35.21,21.3
2024,7,24,13,244.38,3.35,35.33,21.24
2024,7,24,14,66.07,2.94,35.08,21.26
2024,7,24,15,38.17,2.38,34.66,21.16
2024,7,24,16,25.38,1.93,33.77,21.37
2024,7,24,17,13.25,1.91,32.77,21.68
2024,7,24,18,3.08,1.77,31.54,22.48
2024,7,24,19,0.0,1.79,30.62,22.94
2024,7,24,20,0.0,2.07,30.04,22.72
2024,7,24,21,0.0,2.45,29.51,22.45
2024,7,24,22,0.0,3.07,29.04,22.11
2024,7,24,23,0.0,3.93,28.61,21.75
2024,7,25,0,0.0,4.68,28.17,21.44
2024,7,25,1,0.0,5.34,27.74,21.13
2024,7,25,2,0.0,5.32,27.34,20.87
2024,7,25,3,0.0,5.12,26.99,20.68
2024,7,25,4,0.0,5.0,26.75,20.49
2024,7,25,5,5.4,5.18,26.81,20.25
2024,7,25,6,24.3,5.26,27.63,20.43
2024,7,25,7,63.6,5.98,28.95,20.49
2024,7,25,8,122.65,6.76,30.98,20.1
2024,7,25,9,176.73,6.47,32.64,19.69
2024,7,25,10,375.35,5.91,33.71,19.65
2024,7,25,11,336.6,5.54,34.38,19.69
2024,7,25,12,398.83,5.39,34.85,19.7
2024,7,25,13,471.25,5.26,35.03,19.63
2024,7,25,14,472.45,4.97,35.1,19.55
2024,7,25,15,229.93,4.52,34.74,19.58
2024,7,25,16,120.75,3.89,34.06,20.01
2024,7,25,17,48.6,3.19,32.97,20.71
2024,7,25,18,3.6,2.27,31.28,22.41
2024,7,25,19,0.0,2.37,30.36,22.46
2024,7,25,20,0.0,2.85,29.78,22.04
2024,7,25,21,0.0,3.4,29.2,21.59
2024,7,25,22,0.0,3.89,28.62,21.1
2024,7,25,23,0.0,4.33,28.07,20.61
2024,7,26,0,0.0,4.71,27.57,20.22
2024,7,26,1,0.0,4.98,27.17,19.92
2024,7,26,2,0.0,5.04,26.83,19.76
2024,7,26,3,0.0,4.83,26.43,19.84
2024,7,26,4,0.0,4.43,26.1,20.01
2024,7,26,5,7.72,4.17,26.01,20.28
2024,7,26,6,61.62,4.54,26.65,20.85
2024,7,26,7,112.32,4.42,27.69,21.55
2024,7,26,8,164.52,4.47,29.01,21.82
2024,7,26,9,231.4,4.29,30.15,21.78
2024,7,26,10,340.33,3.74,30.92,21.69
2024,7,26,11,347.05,3.34,31.35,21.69
2024,7,26,12,549.85,3.07,31.63,21.66
2024,7,26,13,501.33,2.81,31.8,21.62
2024,7,26,14,471.4,2.48,31.94,21.56
2024,7,26,15,340.05,2.05,31.98,21.56
2024,7,26,16,201.0,1.37,32.01,21.94
2024,7,26,17,94.0,1.03,31.88,21.56
2024,7,26,18,10.93,1.05,30.77,23.25
2024,7,26,19,0.0,1.66,29.74,23.42
2024,7,26,20,0.0,2.07,29.09,23.07
2024,7,26,21,0.0,2.23,28.64,22.78
2024,7,26,22,0.0,2.32,28.19,22.52
2024,7,26,23,0.0,2.38,27.72,22.24
2024,7,27,0,0.0,2.51,27.28,21.88
2024,7,27,1,0.0,2.61,26.89,21.52
2024,7,27,2,0.0,2.7,26.55,21.22
2024,7,27,3,0.0,2.87,26.28,20.92
2024,7,27,4,0.0,3.02,26.1,20.66
2024,7,27,5,8.05,3.49,26.2,20.52
2024,7,27,6,78.15,4.12,27.07,20.84
2024,7,27,7,187.73,3.82,28.59,21.36
2024,7,27,8,300.6,3.58,30.32,21.49
2024,7,27,9,490.77,3.32,31.72,21.47
2024,7,27,10,623.22,2.92,32.54,21.5
2024,7,27,11,740.1,2.48,32.69,21.57
2024,7,27,12,518.17,2.16,32.5,21.65
2024,7,27,13,270.15,1.89,32.2,21.8
2024,7,27,14,71.93,1.74,31.77,21.91
2024,7,27,15,44.83,1.5,31.21,22.1
2024,7,27,16,30.7,0.98,30.73,22.4
2024,7,27,17,18.55,0.66,30.44,22.04
2024,7,27,18,2.9,0.87,29.65,22.89
2024,7,27,19,0.0,1.11,28.88,23.55
2024,7,27,20,0.0,1.17,28.46,23.26
2024,7,27,21,0.0,1.31,28.04,23.03
2024,7,27,22,0.0,1.45,27.64,22.74
2024,7,27,23,0.0,1.51,27.3,22.49
2024,7,28,0,0.0,1.51,27.02,22.33
2024,7,28,1,0.0,1.49,26.79,22.26
2024,7,28,2,0.0,1.48,26.62,22.2
2024,7,28,3,0.0,1.46,26.49,22.13
2024,7,28,4,0.0,1.48,26.36,22.03
2024,7,28,5,8.75,1.71,26.49,22.07
2024,7,28,6,97.8,2.54,27.31,22.2
2024,7,28,7,244.62,2.86,28.81,22.46
2024,7,28,8,421.62,3.25,30.7,22.51
2024,7,28,9,603.72,3.52,32.27,22.16
2024,7,28,10,678.83,3.76,33.39,21.63
2024,7,28,11,810.95,4.02,34.12,21.4
2024,7,28,12,661.72,4.21,34.49,21.51
2024,7,28,13,505.12,4.31,34.59,21.72
2024,7,28,14,485.7,4.45,34.46,21.94
2024,7,28,15,413.88,4.58,34.09,22.07
2024,7,28,16,261.98,4.54,33.31,22.06
2024,7,28,17,122.55,3.76,31.99,22.81
2024,7,28,18,16.15,2.84,30.31,23.53
2024,7,28,19,0.0,2.84,29.39,23.27
2024,7,28,20,0.0,3.11,28.91,22.96
2024,7,28,21,0.0,3.37,28.4,22.72
2024,7,28,22,0.0,3.51,27.9,22.6
2024,7,28,23,0.0,3.61,27.49,22.47
2024,7,29,0,0.0,3.52,27.12,22.33
2024,7,29,1,0.0,3.13,26.74,22.23
2024,7,29,2,0.0,2.82,26.51,22.08
2024,7,29,3,0.0,2.7,26.3,21.89
2024,7,29,4,0.0,2.76,26.15,21.7
2024,7,29,5,10.2,3.21,26.2,21.62
2024,7,29,6,96.8,4.24,27.26,21.84
2024,7,29,7,221.85,5.25,28.96,21.94
2024,7,29,8,408.7,5.64,30.58,21.87
2024,7,29,9,676.62,5.73,31.8,21.82
2024,7,29,10,854.78,5.76,32.67,21.89
2024,7,29,11,913.38,5.68,33.23,21.98
2024,7,29,12,918.33,5.45,33.68,22.03
2024,7,29,13,790.72,5.17,33.97,22.04
2024,7,29,14,695.75,4.93,34.1,21.98
2024,7,29,15,526.85,4.71,33.97,22.0
2024,7,29,16,311.52,4.43,33.38,22.05
2024,7,29,17,130.8,3.64,32.19,22.63
2024,7,29,18,14.4,2.6,30.46,23.41
2024,7,29,19,0.0,2.45,29.48,23.18
2024,7,29,20,0.0,2.59,28.95,22.84
2024,7,29,21,0.0,2.82,28.47,22.5
2024,7,29,22,0.0,3.08,28.02,22.22
2024,7,29,23,0.0,3.17,27.58,22.01
2024,7,30,0,0.0,3.04,27.18,21.85
2024,7,30,1,0.0,2.97,26.86,21.73
2024,7,30,2,0.0,3.18,26.65,21.61
2024,7,30,3,0.0,3.51,26.56,21.55
2024,7,30,4,0.0,3.32,26.44,21.59
2024,7,30,5,8.18,3.24,26.49,21.74
2024,7,30,6,93.72,4.0,27.63,22.08
2024,7,30,7,226.98,5.13,29.44,22.02
2024,7,30,8,419.35,5.76,30.98,21.84
2024,7,30,9,624.33,5.79,32.08,21.82
2024,7,30,10,741.58,5.49,33.01,21.94
2024,7,30,11,819.65,5.01,33.6,22.04
2024,7,30,12,800.3,4.54,33.9,22.07
2024,7,30,13,668.28,4.17,34.06,22.1
2024,7,30,14,602.83,3.91,33.8,22.07
2024,7,30,15,412.62,3.63,33.44,22.03
2024,7,30,16,250.43,3.39,32.72,22.02
2024,7,30,17,114.15,2.9,31.66,22.52
2024,7,30,18,16.27,2.31,30.31,23.23
2024,7,30,19,0.0,2.16,29.48,23.23
2024,7,30,20,0.0,2.25,29.05,23.03
2024,7,30,21,0.0,2.26,28.71,22.91
